word1,word2,freq
0,7.34E+14,14
7.04E+14,min,27
7.09E+14,min,22
7.14E+14,min,28
7.16E+14,min,26
7.18E+14,min,27
7.21E+13,min,161
7.23E+14,min,28
7.24E+14,min,28
7.28E+14,min,14
7.31E+14,min,14
7.34E+14,min,14
0,7.12E+14,27
0,7.27E+12,18
7.12E+14,min,27
7.27E+12,min,705
0,7.02E+14,24
7.02E+14,min,24
0,7.29E+14,10
7.29E+14,min,10
of,them,3817
0,7.11E+14,22
0,7.13E+14,22
7.11E+14,min,22
7.13E+14,min,22
kansas,genealogy,12
liberty,kansas,12
lots,of,2867
the,liberty,18
0,7.00E+14,21
7.00E+14,min,21
0,7.36E+14,6
7.36E+14,min,6
and,she,1708
i,feel,4803
in,fact,1840
when,it,2268
and,also,579
and,they,2954
but,he,1529
feel,like,2985
hope,that,460
i,also,1818
it,out,2293
one,day,1201
the,center,390
the,land,217
a,pretty,530
add,a,225
all,meta,2161
and,about,103
and,how,1452
and,just,993
as,he,1538
as,much,1745
born,again,6
came,across,87
dont,have,3324
down,the,2039
forward,to,4508
found,that,295
full,of,1379
has,become,352
having,to,395
he,had,2298
his,wife,521
i,came,443
i,said,1486
i,suppose,253
idea,that,222
in,their,2746
into,my,553
is,actually,275
it,or,334
last,night,4218
like,a,8578
nonequity,partners,4
not,really,398
now,and,876
now,meta,7693
of,an,1831
plant,the,4
should,have,1347
six,months,143
so,that,2132
so,you,1102
that,have,774
that,theres,45
the,article,127
the,good,1025
the,idea,1269
the,past,2619
the,room,684
there,were,1810
this,time,2052
time,with,614
to,add,693
to,fill,209
to,hear,2840
to,him,1094
to,talk,1498
too,meta,5900
very,much,515
which,to,62
who,has,1342
=,he,3893
=,how,5743
=,no,7165
=,our,1553
=,please,1789
=,thats,4650
=,to,3078
a,dreamer,3
a,friend,946
a,girl,603
a,mom,26
a,pair,233
a,question,146
a,wide,108
about,how,1088
about,what,788
access,to,397
actually,a,75
aist,the,3
am,a,683
an,easy,96
an,indian,11
and,cold,21
and,father,11
and,has,1010
and,he,2924
and,nonequity,3
and,sometimes,189
and,tried,54
and,well,271
around,this,13
as,it,2207
asked,to,199
at,first,463
be,very,226
because,the,1379
before,i,1410
being,able,243
but,in,1017
but,irritated,3
but,that,1168
but,there,815
but,they,1533
children,of,86
christmas,beer,3
close,to,1041
count,of,24
create,and,13
cu,system,3
day,the,186
despite,the,376
did,i,951
did,in,57
do,that,1110
each,other,1868
equity,partners,3
fan,of,380
fill,it,7
filled,with,624
find,yourself,31
funny,talent,3
get,to,3357
girl,with,29
give,me,759
gulden,draak,3
has,to,1605
have,much,51
her,accounts,3
her,and,661
her,feet,15
here,and,859
here,is,1470
him,as,162
him,i,236
hope,you,3051
house,meta,463
how,do,1057
hundreds,of,369
i,tried,548
i,wrote,339
im,just,1097
in,any,664
in,next,47
in,one,1286
in,various,27
is,on,1799
is,very,1015
it,comes,928
it,goes,160
it,if,277
it,up,1822
know,if,1018
know,that,2964
land,of,38
lead,to,279
leave,the,258
like,me,370
little,bear,3
made,me,928
make,an,144
many,other,175
mark,the,9
more,meta,1567
more,of,943
much,more,1284
my,chair,5
my,house,413
my,wife,265
name,for,55
need,a,2267
new,york,2621
next,dc,15
now,that,1052
of,life,942
of,meta,2009
on,which,86
one,can,193
one,count,13
onethird,of,3
or,not,1198
or,the,1804
pale,ale,45
partners,and,3
plenty,of,660
rate,increase,3
ready,to,2575
reserved,for,15
sense,of,1121
she,has,1246
so,the,1031
so,this,302
some,new,208
story,the,35
strips,of,5
supporter,membership,3
system,libraries,3
takes,a,163
talk,about,1493
than,you,209
that,are,2037
that,im,969
that,will,1830
the,big,1508
the,children,338
the,citys,300
the,cu,3
the,irs,30
the,matter,131
the,number,702
the,people,2370
the,point,862
the,reader,151
the,sky,317
the,squash,9
the,stairs,69
the,trick,19
the,video,302
the,winner,175
them,to,2361
then,we,456
then,you,523
theres,a,1519
theres,not,23
they,both,51
they,had,1212
they,should,315
they,werent,46
they,will,1395
think,of,1750
think,that,1392
this,article,70
this,one,1847
time,they,108
times,and,158
to,ask,675
to,commit,29
to,grow,229
to,hang,157
to,it,1891
to,its,450
to,maintain,120
to,reach,296
to,speak,338
to,spend,688
to,start,2493
to,with,33
tried,to,1343
way,that,383
week,and,490
were,asked,11
what,was,903
when,she,1113
who,is,2598
work,meta,2281
you,a,1782
your,life,1019
=,at,3662
=,because,466
=,charles,7
=,come,1043
=,having,342
=,is,6243
=,or,474
=,sometimes,717
=,which,296
=,who,2162
=,why,4655
=,world,6
a,band,46
a,beautiful,790
a,better,1089
a,bird,36
a,car,309
a,challenge,114
a,comment,243
a,cool,76
a,copy,176
a,fair,111
a,fairly,69
a,family,408
a,fresh,70
a,funny,44
a,hint,49
a,law,47
a,link,133
a,loose,7
a,meta,1636
a,moment,340
a,problem,355
a,razor,2
a,reference,16
a,regular,153
a,similar,194
a,single,731
a,smile,90
a,special,542
a,statement,324
a,strong,313
a,taste,19
a,ten,8
a,thick,20
a,typical,36
a,vintage,12
a,vitamin,2
a,whole,1076
a,witch,8
about,per,4
after,it,74
again,and,505
age,in,6
ago,meta,353
agreed,to,208
all,do,8
all,sorts,91
all,things,212
almost,as,40
along,the,962
already,have,108
also,made,40
alternate,ending,2
am,i,1696
amazing,how,29
and,an,784
and,because,120
and,demons,2
and,do,498
and,exterior,4
and,fix,2
and,found,204
and,hang,4
and,healthy,25
and,ive,247
and,knowing,6
and,later,32
and,like,78
and,no,766
and,other,2034
and,place,70
and,played,28
and,thought,84
and,today,34
and,touch,4
and,yet,329
angels,and,2
another,woman,4
anymore,meta,296
anyone,who,311
anyway,i,103
are,being,254
are,for,99
are,great,84
are,living,22
are,still,707
argue,that,54
around,and,376
around,with,83
arrived,in,31
art,i,9
article,is,13
as,often,12
as,she,761
ask,if,21
ask,questions,16
aspects,of,129
at,home,1235
at,times,310
ate,it,4
attorney,general,66
avantgarde,jazz,2
away,meta,793
band,that,15
be,more,670
beauty,of,60
because,my,127
been,an,83
been,feeling,9
been,gunky,2
been,told,43
believe,the,114
best,place,14
better,than,1791
between,them,33
between,us,16
big,brother,22
biology,and,2
biomed,central,2
birds,of,6
bit,more,228
blog,and,231
both,are,28
bright,and,20
but,anyway,2
but,at,295
but,both,4
but,even,124
but,if,1045
but,no,296
but,sometimes,63
but,was,119
but,when,706
but,you,1495
buy,your,21
by,being,24
by,her,152
by,jordan,2
by,myself,57
by,our,103
by,what,92
came,in,173
can,buy,39
can,do,1670
case,that,10
caused,by,75
center,and,56
ch,sp,2
chance,to,1238
child,of,12
children,and,271
city,of,277
clean,and,55
clothing,and,19
comes,to,895
coming,to,759
comments,and,26
commissioner,of,6
computer,meta,24
contact,with,113
continue,to,997
continued,to,149
conversation,with,45
could,get,176
create,a,522
critical,of,7
da,vinci,11
day,of,1587
day,that,93
dc,ch,8
dc,in,22
decide,to,118
designed,with,2
different,ways,28
different,writing,2
difficult,to,434
director,of,461
do,something,490
do,they,224
doing,so,109
dont,buy,6
dont,get,910
doors,that,2
dora,is,2
down,and,733
down,in,253
dozens,of,112
dreamer,is,2
dressed,up,14
drivers,and,2
e,meta,6
eat,pink,2
end,meta,238
enough,time,30
etc,meta,271
every,single,210
examples,of,53
fact,the,77
feel,lucky,2
feet,meta,47
few,days,767
find,it,438
find,the,563
finished,off,4
first,i,156
first,of,217
focusing,on,76
food,and,405
for,and,309
for,any,279
for,five,19
for,her,1573
for,meta,1611
for,years,928
for,you,5546
friends,and,721
from,all,286
from,one,230
from,that,260
from,which,43
genealogy,and,2
genealogy,of,2
get,in,558
get,into,257
get,me,427
get,up,304
glad,to,597
go,back,834
go,on,712
go,through,228
goes,into,14
good,idea,171
got,off,37
government,activism,2
government,power,2
grace,is,6
greedy,people,2
green,flash,6
grew,by,7
grilled,cheese,24
guest,blogger,2
had,equity,2
had,in,112
hands,that,4
hang,out,173
hang,the,4
hard,and,76
has,an,210
has,come,130
has,had,195
have,access,32
have,an,1409
have,called,12
have,featured,4
have,her,26
have,i,185
have,that,164
have,this,152
have,with,34
having,a,2294
he,brings,4
he,can,581
he,wanted,216
hear,it,106
heard,of,251
help,the,116
her,mum,2
her,to,893
her,what,20
her,when,10
her,work,29
here,i,519
him,meta,2098
him,on,131
himself,and,51
hope,in,16
hot,pink,10
how,far,81
however,i,292
however,it,59
hugo,cabret,2
i,agreed,17
i,ate,76
i,believe,1097
i,cannot,382
i,come,143
i,felt,1141
i,gave,176
i,get,4503
i,heard,532
i,leave,43
i,liked,284
i,make,271
i,not,49
i,now,116
i,play,24
i,received,144
i,sell,6
i,should,1945
i,wonder,863
i,write,193
id,like,408
idea,but,17
if,he,1311
images,of,56
in,akron,6
in,here,93
in,it,1190
in,mind,395
in,mississippi,4
in,short,48
in,these,275
in,which,1718
in,wonder,2
in,world,9
included,in,43
india,and,6
innocent,bystander,2
inspired,by,189
interior,and,2
interpretation,of,24
irritated,when,2
irs,froze,2
is,absolutely,50
is,at,464
is,because,201
is,good,746
is,in,3111
is,like,803
is,lost,8
is,never,111
is,open,68
is,reserved,2
is,so,3185
is,well,222
it,again,306
it,be,428
it,because,232
it,does,686
it,makes,612
it,may,590
it,means,266
it,on,1655
it,takes,531
it,the,1198
it,turns,123
it,we,157
its,all,698
its,amazing,65
its,own,575
its,still,137
just,be,186
just,say,145
just,the,787
just,to,738
kelly,as,2
last,day,251
last,week,1791
later,plant,2
least,the,44
letter,to,56
level,and,13
level,of,354
life,is,1359
life,trying,2
like,i,1697
line,on,4
little,more,345
lives,of,100
living,in,545
living,room,166
look,forward,594
looked,at,400
looking,forward,2874
looks,like,2051
love,seeing,12
lucky,to,49
made,with,151
magnolia,flower,2
makes,a,197
makes,me,1576
makes,the,245
making,an,10
making,it,227
manage,to,68
many,aspects,2
many,different,88
many,people,727
may,need,42
may,not,867
me,a,2840
me,about,200
me,youll,2
means,to,110
might,have,764
might,not,291
mind,to,42
mizuno,wave,9
months,thats,2
more,often,140
most,effective,11
mother,and,138
mound,if,2
much,fun,289
much,the,75
much,to,546
mum,and,15
muppets,meta,2
my,and,35
my,art,19
my,boss,22
my,eyes,461
my,family,679
my,first,1651
my,last,511
my,son,334
my,top,20
my,younger,4
myself,and,210
named,after,30
need,help,46
need,the,100
never,thought,71
new,writer,2
next,month,104
nightmare,lullaby,2
no,more,565
no,other,83
nor,become,2
not,as,435
not,in,790
not,just,1103
not,much,158
not,that,689
not,the,2916
not,very,79
notes,meta,14
novel,the,10
now,its,246
now,ive,14
now,the,518
now,to,130
ny,meta,86
objects,of,2
of,being,989
of,biology,2
of,birds,10
of,cloth,2
of,doing,58
of,government,71
of,music,128
of,oakland,4
of,order,6
of,other,402
of,scripture,12
of,st,97
of,stuff,62
of,yourself,37
off,this,20
off,with,157
on,all,259
on,and,927
on,because,12
on,thursday,295
one,meta,2722
only,one,1017
onto,the,470
or,have,53
or,your,50
other,meta,150
other,people,361
other,things,215
our,hope,2
our,managed,2
our,state,16
our,supporter,2
out,today,34
over,their,21
paintings,and,4
pale,ales,4
parents,are,28
parts,of,358
pdf,file,2
people,i,298
people,in,962
people,meta,1186
people,say,53
per,year,47
pet,we,2
pick,it,21
pick,on,5
pink,stuff,2
place,to,661
play,and,52
play,the,156
plus,size,9
point,of,510
portrait,of,12
post,i,112
prepared,to,81
pretty,cool,45
pretty,sure,344
proved,that,4
purchase,this,2
question,is,101
range,of,207
razor,thin,2
read,them,24
really,a,72
really,grateful,2
really,hard,78
reference,to,53
refused,to,154
regardless,of,212
relate,to,73
remember,feeling,2
reports,that,26
result,in,68
result,meta,9
rick,santorum,15
right,in,141
running,through,10
safe,and,65
said,meta,3762
sarah,whose,2
say,that,1777
say,the,471
says,no,6
school,districts,37
see,i,84
see,if,586
see,it,1026
seems,like,406
sell,a,12
served,in,24
shapes,and,13
she,feels,8
shop,in,20
showing,that,6
since,its,43
size,clothing,2
some,days,62
something,special,20
sometimes,i,377
sometimes,you,74
songs,from,6
special,and,2
spend,it,6
spending,time,38
spent,a,111
state,department,27
statement,of,4
stay,tuned,412
story,as,13
strange,and,12
stuff,meta,400
sugar,cookies,6
sunday,and,20
sweet,meta,96
take,on,255
take,over,61
talked,to,98
taste,of,70
tell,him,132
tend,to,546
testified,that,19
that,an,100
that,doesnt,326
that,helped,15
that,his,416
that,kind,96
that,means,406
that,of,352
that,our,285
that,show,61
that,time,448
that,when,445
the,ad,13
the,author,342
the,base,125
the,beans,44
the,beauty,100
the,beginning,739
the,car,903
the,chair,34
the,chance,227
the,childrens,20
the,christmas,71
the,cinema,4
the,city,2270
the,commercial,17
the,da,13
the,democratic,59
the,discount,9
the,doctor,254
the,early,457
the,edge,183
the,enmity,2
the,entire,1082
the,everyday,4
the,evil,35
the,few,87
the,field,396
the,greek,48
the,hardest,60
the,hospital,436
the,is,310
the,lives,85
the,living,151
the,love,382
the,lovely,65
the,man,1141
the,mound,20
the,movie,924
the,muppets,9
the,nicene,10
the,notion,28
the,novel,198
the,pdf,2
the,plot,154
the,police,576
the,president,316
the,project,330
the,rain,299
the,rd,70
the,rear,34
the,release,59
the,result,248
the,santorum,2
the,second,2114
the,shop,89
the,situation,322
the,snowman,5
the,surface,103
the,to,223
the,wall,406
the,well,20
the,women,137
the,words,447
the,writer,47
the,year,1829
the,zucchini,2
their,eyes,13
their,minds,14
them,around,6
them,more,23
them,the,344
then,a,154
then,the,765
there,but,106
theres,something,57
they,may,197
thin,line,2
things,around,2
things,meta,371
think,a,24
think,the,737
thinking,about,969
this,bill,12
this,fashion,2
this,hope,2
this,issue,55
this,means,139
this,sort,24
thought,id,116
through,it,98
through,this,86
tin,box,2
tired,of,410
to,admit,197
to,cancel,10
to,capture,41
to,celebrate,306
to,form,62
to,learn,1120
to,new,248
to,one,503
to,our,2048
to,pass,199
to,pick,565
to,publish,27
to,shop,22
to,sleep,1063
to,that,1115
to,writing,19
today,but,95
today,is,958
together,and,317
told,steele,2
took,me,177
took,the,415
track,is,9
trilogy,which,2
tuned,meta,111
turns,out,321
tv,series,8
tv,which,2
two,rapes,2
typical,would,2
under,her,14
university,in,32
up,meta,5835
up,there,183
up,your,179
us,and,850
us,are,43
us,from,56
use,it,455
use,the,904
very,special,42
very,very,153
video,of,48
vinci,code,6
vitamin,deficiency,2
walk,and,13
was,down,12
was,hard,39
was,having,59
was,inspired,20
was,looking,111
was,really,491
was,right,77
was,time,101
was,to,995
wasnt,actually,2
water,and,300
way,meta,1604
we,all,1458
we,already,36
we,cant,336
we,get,696
we,need,1983
we,now,43
we,stayed,10
well,being,8
well,in,107
well,it,119
went,through,90
were,lots,6
were,named,6
were,often,10
were,plenty,2
weve,done,4
what,they,1653
when,your,315
where,i,1551
whether,it,94
which,the,454
which,was,1107
while,i,1072
while,we,229
while,you,88
who,have,1204
why,this,19
wide,and,2
will,just,40
winner,will,32
wish,i,2065
with,any,130
with,different,28
with,him,864
with,one,385
with,their,1097
with,us,966
wonder,struck,2
wont,be,769
work,and,733
work,in,583
work,of,161
work,which,4
would,i,89
would,like,1258
would,love,1210
would,paint,2
would,respond,4
written,by,112
years,ago,2167
years,that,17
york,city,169
you,and,3369
you,but,330
you,cannot,95
you,find,312
you,for,3777
you,if,98
you,like,1831
you,simply,10
you,something,12
youll,find,55
your,child,164
your,question,6
zbsportscom,is,2
=,24,34498
=,50,39816
24,hour,15500
50,6.48E+12,14
50,6.50E+12,14
50,6.52E+12,14
50,6.81E+12,26
50,6.82E+12,27
50,6.87E+12,18
50,6.89E+12,17
50,6.90E+12,20
50,6.91E+12,25
50,6.93E+12,26
50,6.96E+12,26
50,6.97E+12,26
50,6.98E+12,26
50,6.99E+12,26
50,7.00E+12,27
50,7.01E+12,25
50,7.03E+11,26
50,7.04E+12,24
50,7.05E+12,26
50,7.07E+12,14
6.48E+12,min,630
6.50E+12,min,495
6.52E+12,min,535
6.81E+12,min,676
6.82E+12,min,565
6.87E+12,min,581
6.89E+12,min,555
6.90E+12,min,558
6.91E+12,min,553
6.93E+12,min,585
6.96E+12,min,588
6.97E+12,min,541
6.98E+12,min,569
6.99E+12,min,600
7.00E+12,min,592
7.01E+12,min,604
7.03E+11,min,648
7.04E+12,min,593
7.05E+12,min,602
7.07E+12,min,557
50,6.47E+11,13
50,6.49E+12,13
50,6.51E+12,13
50,6.79E+12,25
50,6.86E+12,18
50,6.88E+12,18
50,6.94E+12,24
50,6.95E+12,25
50,7.02E+12,25
50,7.06E+12,21
6.47E+11,min,574
6.49E+12,min,534
6.51E+12,min,519
6.79E+12,min,648
6.86E+12,min,587
6.88E+12,min,579
6.94E+12,min,599
6.95E+12,min,581
7.02E+12,min,601
7.06E+12,min,568
50,6.78E+12,24
50,6.80E+12,24
